,Unnamed: 0,Date,Adj Close,daily_return
0,0,2020-01-02,83.50202941894531,
1,1,2020-01-03,82.16134643554688,-0.016055693409222194
2,2,2020-01-06,82.4041976928711,0.0029557847803129977
3,3,2020-01-07,82.65681457519531,0.0030655826935630515
4,4,2020-01-08,83.47289276123047,0.009873090201083734
5,5,2020-01-09,84.784423828125,0.015712059610131
6,6,2020-01-10,85.0953140258789,0.003666831520659386
7,7,2020-01-13,84.96902465820312,-0.0014840930916286688
8,8,2020-01-14,85.48393249511719,0.00605994759837869
9,9,2020-01-15,86.09600067138672,0.00716003766327078
10,10,2020-01-16,86.91205596923828,0.009478434439321948
11,11,2020-01-17,87.55325317382812,0.007377540404944316
12,12,2020-01-21,87.05778503417969,-0.005659048883823181
13,13,2020-01-22,87.56297302246094,0.005802904221407834
14,14,2020-01-23,86.53317260742188,-0.011760683534293714
15,15,2020-01-24,85.7462387084961,-0.009094014182236099
16,16,2020-01-27,84.09465789794922,-0.01926126248128046
17,17,2020-01-28,84.69700622558594,0.007162741875562206
18,18,2020-01-29,84.75527954101562,0.0006880209587867281
19,19,2020-01-30,81.97674560546875,-0.032783018952845966
20,20,2020-01-31,80.20857238769531,-0.021569204836249134
21,21,2020-02-03,79.81025695800781,-0.004965995751204821
22,22,2020-02-04,81.14124298095703,0.016676879309504233
23,23,2020-02-05,82.51107788085938,0.01688210396559775
24,24,2020-02-06,82.4041976928711,-0.0012953434948772546
25,25,2020-02-07,80.80120086669922,-0.019452853993511487
26,26,2020-02-10,82.02532196044922,0.015149788377148976
27,27,2020-02-11,82.66650390625,0.007816878135631589
28,28,2020-02-12,82.99684143066406,0.003996026308173084
29,29,2020-02-13,83.03568267822266,0.0004679846472355198
30,30,2020-02-14,83.37574768066406,0.004095408039929138
31,31,2020-02-18,82.37506866455078,-0.012002039489300453
32,32,2020-02-19,82.91913604736328,0.006604757867068489
33,33,2020-02-20,81.93788146972656,-0.011833873631729941
34,34,2020-02-21,82.64708709716797,0.008655405957785689
35,35,2020-02-24,78.20724487304688,-0.05372049251900657
36,36,2020-02-25,75.72986602783203,-0.03167710164494797
37,37,2020-02-26,75.88532257080078,0.002052777208289447
38,38,2020-02-27,75.22468566894531,-0.00870572700325678
39,39,2020-02-28,74.87495422363281,-0.004649157948650284
40,40,2020-03-02,79.6353759765625,0.06357829266528148
41,41,2020-03-03,78.0323715209961,-0.020129301028705915
42,42,2020-03-04,81.94757080078125,0.0501740393566239
43,43,2020-03-05,78.16838836669922,-0.0461170770182977
44,44,2020-03-06,76.32251739501953,-0.02361403388567307
45,45,2020-03-09,68.73494720458984,-0.0994145692438182
46,46,2020-03-10,70.83343505859375,0.030530144262099324
47,47,2020-03-11,66.87935638427734,-0.055822206999358026
48,48,2020-03-12,61.61371612548828,-0.07873341705822634
49,49,2020-03-13,67.22907257080078,0.09113809064650047
50,50,2020-03-16,62.30348587036133,-0.07326572436726952
51,51,2020-03-17,68.43377685546875,0.09839402883272208
52,52,2020-03-18,66.90848541259766,-0.022288576094411483
53,53,2020-03-19,63.8870735168457,-0.04515737992154689
54,54,2020-03-20,64.56713104248047,0.010644681125602684
55,55,2020-03-23,61.56513595581055,-0.04649416875429746
56,56,2020-03-24,65.09175872802734,0.05728279029137684
57,57,2020-03-25,67.03479766845703,0.02985076726146363
58,58,2020-03-26,71.6203384399414,0.06840537945924297
59,59,2020-03-27,68.89039611816406,-0.038116858719769775
60,60,2020-03-30,70.77993774414062,0.02742822994856242
61,61,2020-03-31,69.75724792480469,-0.014448865765223085
62,62,2020-04-01,67.12747192382812,-0.03769896432570485
63,63,2020-04-02,70.4098129272461,0.04889713420375119
64,64,2020-04-03,68.58843994140625,-0.02586816965018579
65,65,2020-04-06,72.42598724365234,0.05595035118927383
66,66,2020-04-07,72.10454559326172,-0.00443820875108325
67,67,2020-04-08,74.69538879394531,0.03593175963272022
68,68,2020-04-09,76.29271697998047,0.02138456217747997
69,69,2020-04-13,74.22785186767578,-0.027065035747075528
70,70,2020-04-14,76.77972412109375,0.03437890480741834
71,71,2020-04-15,75.04601287841797,-0.02258032654482378
72,72,2020-04-16,76.7018051147461,0.022063693630342218
73,73,2020-04-17,77.48100280761719,0.010158792113241777
74,74,2020-04-20,75.35769653320312,-0.02740421777562896
75,75,2020-04-21,71.83185577392578,-0.04678806441122885
76,76,2020-04-22,73.21490478515625,0.01925397856326172
77,77,2020-04-23,73.1369857788086,-0.0010642506000151375
78,78,2020-04-24,73.77982330322266,0.008789499834710446
79,79,2020-04-27,74.26681518554688,0.006600610580520971
80,80,2020-04-28,73.48763275146484,-0.010491663499173076
81,81,2020-04-29,76.67259216308594,0.04334007359296255
82,82,2020-04-30,74.66615295410156,-0.026168923632014285
83,83,2020-05-01,72.27986907958984,-0.03195937891669076
84,84,2020-05-04,72.62077331542969,0.004716447887647135
85,85,2020-05-05,74.38369750976562,0.0242757562864091
86,86,2020-05-06,75.84468078613281,0.01964117575864499
87,87,2020-05-07,76.45828247070312,0.008090240188373343
88,88,2020-05-08,77.63683319091797,0.0154142976029632
89,89,2020-05-11,79.15625,0.019570824138918752
90,90,2020-05-12,77.77317810058594,-0.01747268092429921
91,91,2020-05-13,78.07513427734375,0.0038825233085793
92,92,2020-05-14,79.51663970947266,0.018463054152533243
93,93,2020-05-15,79.46794128417969,-0.0006124306242177857
94,94,2020-05-18,81.48410034179688,0.025370722143251978
95,95,2020-05-19,79.83802795410156,-0.02020114820916752
96,96,2020-05-20,79.58480834960938,-0.003171666572698406
97,97,2020-05-21,78.64976501464844,-0.011749017863476818
98,98,2020-05-22,82.76976776123047,0.05238417108830129
99,99,2020-05-26,83.88984680175781,0.013532465667397853
100,100,2020-05-27,83.93853759765625,0.0005804134559155294
101,101,2020-05-28,84.4352798461914,0.005917928316981236
102,102,2020-05-29,85.84758758544922,0.01672651220947574
103,103,2020-06-01,87.571533203125,0.02008146840422076
104,104,2020-06-02,87.941650390625,0.004226455492579939
105,105,2020-06-03,88.1364517211914,0.0022151202496327738
106,106,2020-06-04,88.76953125,0.007182947763897607
107,107,2020-06-05,88.02930450439453,-0.008338747937293722
108,108,2020-06-08,87.941650390625,-0.0009957378882297085
109,109,2020-06-09,87.4351806640625,-0.005759156489704598
110,110,2020-06-10,87.47412109375,0.0004453634039724985
111,111,2020-06-11,82.81844329833984,-0.05322348755491302
112,112,2020-06-12,83.8703842163086,0.012701771200640755
113,113,2020-06-15,84.69825744628906,0.009870864879375274
114,114,2020-06-16,85.16578674316406,0.0055199399724543685
115,115,2020-06-17,85.63330078125,0.005489458337252673
116,116,2020-06-18,85.91575622558594,0.003298429953756843
117,117,2020-06-19,86.42222595214844,0.005894957442179605
118,118,2020-06-22,86.22743225097656,-0.0022539769026515
119,119,2020-06-23,86.95791625976562,0.008471596448133667
120,120,2020-06-24,84.30867004394531,-0.030465842901597706
121,121,2020-06-25,84.99047088623047,0.00808695999984077
122,122,2020-06-26,83.66584014892578,-0.015585638289707271
123,123,2020-06-29,85.1982192993164,0.01831546958308161
124,124,2020-06-30,86.25233459472656,0.012372503839626736
125,125,2020-07-01,85.99857330322266,-0.0029420802659574363
126,126,2020-07-02,86.55490112304688,0.006469035455537897
127,127,2020-07-06,87.16980743408203,0.007104234457630643
128,128,2020-07-07,87.07220458984375,-0.001119686358285077
129,129,2020-07-08,87.39429473876953,0.0036991155839340983
130,130,2020-07-09,87.76517486572266,0.004243756735628157
131,131,2020-07-10,87.27716827392578,-0.005560367110798881
132,132,2020-07-13,87.12100219726562,-0.001789311909960456
133,133,2020-07-14,88.51673889160156,0.016020668485603684
134,134,2020-07-15,90.65424346923828,0.02414802673937566
135,135,2020-07-16,90.6347427368164,-0.00021511108223515318
136,136,2020-07-17,92.10855865478516,0.01626104817496299
137,137,2020-07-20,92.92840576171876,0.008900878690397462
138,138,2020-07-21,93.71900939941406,0.008507663843093427
139,139,2020-07-22,94.04110717773438,0.003436845741162209
140,140,2020-07-23,94.34367370605467,0.0032173858581701076
141,141,2020-07-24,92.53801727294922,-0.019139136331825624
142,142,2020-07-27,94.93904113769533,0.02594635086749353
143,143,2020-07-28,93.01626586914062,-0.020252735286908963
144,144,2020-07-29,94.77312469482422,0.018887651630255853
145,145,2020-07-30,93.63116455078124,-0.012049409025186919
146,146,2020-07-31,94.0215835571289,0.004169754891128363
147,147,2020-08-03,96.7154312133789,0.028651375081479857
148,148,2020-08-04,95.19283294677734,-0.015743074786507716
149,149,2020-08-05,95.544189453125,0.0036909974781831334
150,150,2020-08-06,95.11473846435548,-0.004494789177945879
151,151,2020-08-07,95.4368133544922,0.00338617227294824
152,152,2020-08-10,94.8121566772461,-0.006545238208298887
153,153,2020-08-11,93.9923095703125,-0.008647067376860385
154,154,2020-08-12,95.2904281616211,0.013810902160431793
155,155,2020-08-13,96.4030990600586,0.011676628176654935
156,156,2020-08-14,95.0366668701172,-0.014174152109883043
157,157,2020-08-17,95.17330932617188,0.0014377867043824377
158,158,2020-08-18,95.5149154663086,0.0035893061043614782
159,159,2020-08-19,95.6125030517578,0.001021699961443412
160,160,2020-08-20,95.4368133544922,-0.0018375180196934515
161,161,2020-08-21,95.94436645507812,0.005318210895209452
162,162,2020-08-24,95.26114654541016,-0.007121000793599008
163,163,2020-08-25,95.98341369628906,0.007581969953874168
164,164,2020-08-26,96.9496841430664,0.010067056479516445
165,165,2020-08-27,96.64710998535156,-0.003120940108152781
166,166,2020-08-28,97.50602722167967,0.008887148684097124
167,167,2020-08-31,98.0135726928711,0.005205272798547211
168,168,2020-09-01,98.69680786132812,0.006970821996234777
169,169,2020-09-02,100.94168090820312,0.022745143389329314
170,170,2020-09-03,97.25226593017578,-0.03654996573102953
171,171,2020-09-04,94.51934051513672,-0.028101406058766987
172,172,2020-09-08,92.8600845336914,-0.017554671587870385
173,173,2020-09-09,95.5832290649414,0.0293252428632238
174,174,2020-09-10,96.2079086303711,0.006535451580164331
175,175,2020-09-11,96.23719024658205,0.00030435768356062987
176,176,2020-09-14,97.03752899169922,0.008316314546034764
177,177,2020-09-15,97.96475219726562,0.009555305202028741
178,178,2020-09-16,97.52555084228516,-0.004483258979679494
179,179,2020-09-17,97.21321868896484,-0.003202567436152215
180,180,2020-09-18,96.9984893798828,-0.0022088488785571014
181,181,2020-09-21,95.77843475341795,-0.01257807863055116
182,182,2020-09-22,96.2567138671875,0.004993599185462605
183,183,2020-09-23,94.5876693725586,-0.01733951251371213
184,184,2020-09-24,94.03133392333984,-0.005881691058772898
185,185,2020-09-25,95.34898376464844,0.014012880455177124
186,186,2020-09-28,97.12537384033205,0.018630403865323775
187,187,2020-09-29,97.81836700439452,0.007135037289037527
188,188,2020-09-30,98.52110290527344,0.007184089475214206
189,189,2020-10-01,98.79439544677734,0.002773949270205245
190,190,2020-10-02,97.61339569091795,-0.011954116936680026
191,191,2020-10-05,100.8303451538086,0.03295602453045232
192,192,2020-10-06,99.37342071533205,-0.014449265608028283
193,193,2020-10-07,101.5734634399414,0.022139146552191846
194,194,2020-10-08,101.84725952148438,0.002695547363164019
195,195,2020-10-09,103.41173553466795,0.015361002549642011
196,196,2020-10-12,103.08905029296876,-0.003120392864802257
197,197,2020-10-13,103.07926940917967,-9.487800849161676e-05
198,198,2020-10-14,102.72725677490234,-0.0034149702097712176
199,199,2020-10-15,102.9814910888672,0.0024748476883982296
200,200,2020-10-16,104.33084106445312,0.013102839756141238
201,201,2020-10-19,103.14771270751952,-0.011340159293863006
202,202,2020-10-20,103.26506042480467,0.0011376666937628066
203,203,2020-10-21,102.50237274169922,-0.0073857283380066585
204,204,2020-10-22,104.39928436279295,0.018506026449493618
205,205,2020-10-23,103.8126220703125,-0.005619409137344045
206,206,2020-10-26,102.30680847167967,-0.014505110925846165
207,207,2020-10-27,103.68549346923828,0.013475984816203601
208,208,2020-10-28,99.40277099609376,-0.0413049340833308
209,209,2020-10-29,99.75477600097656,0.003541199117041094
210,210,2020-10-30,99.82320404052734,0.00068596254028086
211,211,2020-11-02,102.90325927734376,0.03085510294345939
212,212,2020-11-03,104.65352630615234,0.017008859010882116
213,213,2020-11-04,106.08110809326172,0.013641028998231164
214,214,2020-11-05,107.89002227783205,0.017052180327716826
215,215,2020-11-06,110.04118347167967,0.01993846278303746
216,216,2020-11-09,110.0020751953125,-0.0003553967263286717
217,217,2020-11-10,107.75313568115234,-0.020444518979910953
218,218,2020-11-11,106.9806900024414,-0.007168660789572234
219,219,2020-11-12,107.01002502441406,0.0002742085695277563
220,220,2020-11-13,107.72379302978516,0.006670104087988404
221,221,2020-11-16,107.8215789794922,0.0009077469977316621
222,222,2020-11-17,107.42068481445312,-0.003718125525831173
223,223,2020-11-18,103.5975112915039,-0.03559066421474555
224,224,2020-11-19,106.26688385009766,0.0257667633644465
225,225,2020-11-20,108.42781066894533,0.020334903410698768
226,226,2020-11-23,109.718505859375,0.011903728226796417
227,227,2020-11-24,112.13367462158205,0.022012410242831182
228,228,2020-11-25,111.8109893798828,-0.002877683646667406
229,229,2020-11-27,111.55675506591795,-0.002273786462089755
230,230,2020-11-30,114.30437469482422,0.024629791600542017
231,231,2020-12-01,112.7985610961914,-0.013173718002072232
232,232,2020-12-02,112.02611541748048,-0.006848010038463248
233,233,2020-12-03,111.05812072753906,-0.008640794928343798
234,234,2020-12-04,112.59323120117188,0.013822586440112028
235,235,2020-12-07,111.85987854003906,-0.006513292613678723
236,236,2020-12-08,114.41194915771484,0.02281488815279098
237,237,2020-12-09,113.8154754638672,-0.005213386348530857
238,238,2020-12-10,116.17195129394533,0.02070435343237853
239,239,2020-12-11,115.84930419921876,-0.0027773235375050387
240,240,2020-12-14,114.14791870117188,-0.014686195224108745
241,241,2020-12-15,114.78347778320312,0.005567855194058113
242,242,2020-12-16,114.63683319091795,-0.0012775757898026985
243,243,2020-12-17,116.32842254638672,0.014756071921941283
244,244,2020-12-18,116.65108489990234,0.0027737189798733297
245,245,2020-12-21,115.16482543945312,-0.012741068475484507
246,246,2020-12-22,114.7639389038086,-0.0034809807084307254
247,247,2020-12-23,114.6955108642578,-0.0005962503570755562
248,248,2020-12-24,114.7052764892578,8.514391650038533e-05
249,249,2020-12-28,115.21372985839844,0.004432693810630939
250,250,2020-12-29,114.62705993652344,-0.005092013969134057
251,251,2020-12-30,114.78347778320312,0.0013645804643886983
252,252,2020-12-31,115.85904693603516,0.009370417882471838
253,253,2021-01-04,116.19597625732422,0.002908096779659086
254,254,2021-01-05,117.14599609375,0.008176013206532273
255,255,2021-01-06,120.35843658447266,0.02742253766959135
256,256,2021-01-07,123.56106567382812,0.026609095134828564
257,257,2021-01-08,124.4425277709961,0.007133817536786324
258,258,2021-01-11,125.51007843017578,0.00857866420990927
259,259,2021-01-12,124.35436248779295,-0.009208152499289413
260,260,2021-01-13,124.36418151855467,7.896008282526346e-05
261,261,2021-01-14,123.4337387084961,-0.007481597986633837
262,262,2021-01-15,123.61003875732422,0.0014282970820844731
263,263,2021-01-19,124.72655487060548,0.009032568264728535
264,264,2021-01-20,125.47090911865234,0.00596788910604551
265,265,2021-01-21,124.3837661743164,-0.008664502010644393
266,266,2021-01-22,123.72757720947266,-0.005275519346504942
267,267,2021-01-25,122.89508056640624,-0.006728464759776176
268,268,2021-01-26,121.3672103881836,-0.012432313573341625
269,269,2021-01-27,116.35269165039062,-0.04131691518454139
270,270,2021-01-28,119.05583190917967,0.023232296738878055
271,271,2021-01-29,117.6944580078125,-0.011434751910395113
272,272,2021-02-01,118.34085845947266,0.005492191073408481
273,273,2021-02-02,120.65225982666016,0.019531727226561157
274,274,2021-02-03,119.63367462158205,-0.008442321814290943
275,275,2021-02-04,121.51412963867188,0.01571844234525077
276,276,2021-02-05,120.64247131347656,-0.007173308386335231
277,277,2021-02-08,120.8677215576172,0.0018670891079091145
278,278,2021-02-09,120.70121002197266,-0.0013776344378690908
279,279,2021-02-10,122.50331115722656,0.014930265694319544
280,280,2021-02-11,124.34458923339844,0.015030435167656009
281,281,2021-02-12,125.34358978271484,0.008034129635035914
282,282,2021-02-16,125.31420135498048,-0.0002344629492845307
283,283,2021-02-17,127.4394760131836,0.01695956751288552
284,284,2021-02-18,125.04975128173828,-0.018751840530151664
285,285,2021-02-19,124.25643920898438,-0.006343971616277533
286,286,2021-02-22,120.95587158203124,-0.026562547969059214
287,287,2021-02-23,119.89813232421876,-0.008744835980079912
288,288,2021-02-24,122.44454956054688,0.021238172663459842
289,289,2021-02-25,119.58470916748048,-0.023356208204696305
290,290,2021-02-26,119.5553207397461,-0.0002457540595196539
291,291,2021-03-01,121.9156723022461,0.01974275630641431
292,292,2021-03-02,121.0929718017578,-0.006748111091482212
293,293,2021-03-03,116.8423843383789,-0.035101851082964264
294,294,2021-03-04,112.62117767333984,-0.036127358140983556
295,295,2021-03-05,113.74747467041016,0.010000756699038993
296,296,2021-03-08,113.688720703125,-0.0005165298610400049
297,297,2021-03-09,117.37126159667967,0.03239143576231163
298,298,2021-03-10,117.5181655883789,0.0012516180681778621
299,299,2021-03-11,119.32025909423828,0.01533459526735137
300,300,2021-03-12,118.93828582763672,-0.003201244025961114
301,301,2021-03-15,121.48474884033205,0.02140995218634334
302,302,2021-03-16,120.46617126464844,-0.008384406976239656
303,303,2021-03-17,119.99606323242188,-0.003902407018430032
304,304,2021-03-18,120.0645980834961,0.0005711424960790357
305,305,2021-03-19,120.16253662109376,0.0008157153662360361
306,306,2021-03-22,121.0635986328125,0.007498693328687356
307,307,2021-03-23,119.4671859741211,-0.013186562077452724
308,308,2021-03-24,118.35066223144533,-0.009345861238563291
309,309,2021-03-25,119.38883972167967,0.008772046312711668
310,310,2021-03-26,123.05178833007812,0.030680829271291676
311,311,2021-03-29,122.83631896972656,-0.0017510461511829334
312,312,2021-03-30,122.26825714111328,-0.0046245429151395845
313,313,2021-03-31,124.5208740234375,0.018423562541865612
314,314,2021-04-01,125.05956268310548,0.004326091218783024
315,315,2021-04-05,127.51573181152344,0.019639994541175154
316,316,2021-04-06,128.5358123779297,0.007999644843147635
317,317,2021-04-07,126.86830139160156,-0.012973123641411233
318,318,2021-04-08,128.19253540039062,0.010437863471518982
319,319,2021-04-09,129.38922119140625,0.009335066096305411
320,320,2021-04-12,128.76144409179688,-0.0048518500523370145
321,321,2021-04-13,130.42893981933594,0.01295027202669674
322,322,2021-04-14,129.44802856445312,-0.007520656506458834
323,323,2021-04-15,130.73301696777344,0.009926674183998951
324,324,2021-04-16,132.00820922851562,0.009754171442830861
325,325,2021-04-19,130.94879150390625,-0.008025392744896997
326,326,2021-04-20,129.9287109375,-0.007789919667764322
327,327,2021-04-21,131.2725067138672,0.010342562214856299
328,328,2021-04-22,131.95913696289062,0.005230571627005354
329,329,2021-04-23,134.06805419921875,0.015981593126978222
330,330,2021-04-26,134.71542358398438,0.004828662492585067
331,331,2021-04-27,133.8718719482422,-0.006261730196144177
332,332,2021-04-28,132.22398376464844,-0.012309443048879265
333,333,2021-04-29,131.5863800048828,-0.004822149065637937
334,334,2021-04-30,131.0861358642578,-0.003801640721527888
335,335,2021-05-03,130.64476013183594,-0.00336706646749374
336,336,2021-05-04,128.3985137939453,-0.017193543281980084
337,337,2021-05-05,130.82130432128906,0.018869303512592417
338,338,2021-05-06,129.86981201171875,-0.00727322139545028
339,339,2021-05-07,131.34117126464844,0.011329493976605765
340,340,2021-05-10,129.34996032714844,-0.015160599820506993
341,341,2021-05-11,128.9085693359375,-0.0034123782496305877
342,342,2021-05-12,126.1816864013672,-0.021153620342058144
343,343,2021-05-13,127.53532409667967,0.010727687463351288
344,344,2021-05-14,128.6437225341797,0.008690913245806176
345,345,2021-05-17,127.62360382080078,-0.007929797842314956
346,346,2021-05-18,126.2895965576172,-0.01045266881083129
347,347,2021-05-19,127.7217025756836,0.011339857415832544
348,348,2021-05-20,129.62460327148438,0.014898804646557018
349,349,2021-05-21,129.77175903320312,0.0011352456092810215
350,350,2021-05-24,130.79185485839844,0.007860691977938927
351,351,2021-05-25,130.68397521972656,-0.0008248192426713041
352,352,2021-05-26,130.74282836914062,0.0004503471012042848
353,353,2021-05-27,134.91160583496094,0.03188532417281165
354,354,2021-05-28,135.4903564453125,0.004289850430359232
355,355,2021-06-01,134.57806396484375,-0.006733265041169001
356,356,2021-06-02,133.9601593017578,-0.004591421847526034
357,357,2021-06-03,133.76394653320312,-0.0014647098777532674
358,358,2021-06-04,135.2647247314453,0.01121960167248548
359,359,2021-06-07,135.01950073242188,-0.0018129190704399
360,360,2021-06-08,136.09848022460938,0.007991286342598825
361,361,2021-06-09,137.45213317871094,0.009946128361371542
362,362,2021-06-10,140.32615661621094,0.020909267619464877
363,363,2021-06-11,140.78717041015625,0.0032853019355911783
364,364,2021-06-14,141.63070678710938,0.005991571351960934
365,365,2021-06-15,141.85629272460938,0.0015927756248443892
366,366,2021-06-16,140.84603881835938,-0.0071216714242718915
367,367,2021-06-17,144.11236572265625,0.023190761569867435
368,368,2021-06-18,142.2388458251953,-0.01300041039550015
369,369,2021-06-21,143.61212158203125,0.0096547166765093
370,370,2021-06-22,143.82791137695312,0.0015025876126941728
371,371,2021-06-23,144.42625427246094,0.004160130601769119
372,372,2021-06-24,143.8671417236328,-0.003871266700397502
373,373,2021-06-25,144.46546936035156,0.0041588901367632936
374,374,2021-06-28,145.10305786132812,0.004413431831147063
375,375,2021-06-29,145.96624755859375,0.0059488043187245765
376,376,2021-06-30,144.98532104492188,-0.006720228340994505
